id,x,y,type,z,is_conduit
434,558963.350473112,4868547.079644086,junction,0.0,True
435,560071.6838064453,4868213.746310753,junction,0.0,True
436,560055.0171397786,4868230.412977419,junction,0.0,True
437,558271.6838064453,4868413.746310753,junction,0.0,True
438,558255.0171397786,4868430.412977419,junction,0.0,True
439,558338.350473112,4868072.079644086,junction,0.0,True
440,559313.350473112,4868047.079644086,junction,0.0,True
441,558613.350473112,4868797.079644086,junction,0.0,True
442,557871.6838064453,4869313.746310753,junction,0.0,True
443,557855.0171397786,4869330.412977419,junction,0.0,True
444,559071.6838064453,4868563.746310753,junction,0.0,True
445,559055.0171397786,4868580.412977419,junction,0.0,True
446,558613.350473112,4868347.079644086,junction,0.0,True
447,558338.350473112,4868022.079644086,junction,0.0,True
448,559013.350473112,4868047.079644086,junction,0.0,True
449,558663.350473112,4868347.079644086,junction,0.0,True
450,558505.0171397786,4868313.746310753,junction,0.0,True
451,558521.6838064453,4868330.412977419,junction,0.0,True
452,558038.350473112,4868972.079644086,junction,0.0,True
453,559163.350473112,4868047.079644086,junction,0.0,True
454,558213.350473112,4868647.079644086,junction,0.0,True
455,559113.350473112,4868347.079644086,junction,0.0,True
456,557963.350473112,4869197.079644086,junction,0.0,True
457,558921.6838064453,4868663.746310753,junction,0.0,True
458,558905.0171397786,4868680.412977419,junction,0.0,True
459,558821.6838064453,4868313.746310753,junction,0.0,True
460,558805.0171397786,4868330.412977419,junction,0.0,True
461,558488.350473112,4867822.079644086,junction,0.0,True
462,558805.0171397786,4868563.746310753,junction,0.0,True
463,558821.6838064453,4868580.412977419,junction,0.0,True
464,558813.350473112,4868347.079644086,junction,0.0,True
465,559013.350473112,4868547.079644086,junction,0.0,True
466,559063.350473112,4868047.079644086,junction,0.0,True
467,558963.350473112,4868347.079644086,junction,0.0,True
468,559363.350473112,4868047.079644086,junction,0.0,True
469,559163.350473112,4868547.079644086,junction,0.0,True
470,558655.0171397786,4868413.746310753,junction,0.0,True
471,558671.6838064453,4868430.412977419,junction,0.0,True
472,558413.350473112,4868297.079644086,junction,0.0,True
473,559513.350473112,4868047.079644086,junction,0.0,True
474,559413.350473112,4868347.079644086,junction,0.0,True
475,557771.6838064453,4869430.412977419,outlet,0.0,True
476,558071.6838064453,4869063.746310753,junction,0.0,True
477,558055.0171397786,4869080.412977419,junction,0.0,True
478,559813.350473112,4868047.079644086,junction,0.0,True
479,560263.350473112,4868097.079644086,junction,0.0,True
480,558288.350473112,4868372.079644086,junction,0.0,True
481,558038.350473112,4869022.079644086,junction,0.0,True
482,558421.6838064453,4868913.746310753,junction,0.0,True
483,558405.0171397786,4868930.412977419,junction,0.0,True
484,560138.350473112,4868172.079644086,junction,0.0,True
485,560263.350473112,4868047.079644086,junction,0.0,True
486,558271.6838064453,4868613.746310753,junction,0.0,True
487,558255.0171397786,4868630.412977419,junction,0.0,True
488,558863.350473112,4868347.079644086,junction,0.0,True
489,558188.350473112,4868772.079644086,junction,0.0,True
490,558338.350473112,4868122.079644086,junction,0.0,True
491,559163.350473112,4868347.079644086,junction,0.0,True
492,559363.350473112,4868547.079644086,junction,0.0,True
493,558221.6838064453,4869063.746310753,junction,0.0,True
494,558205.0171397786,4869080.412977419,junction,0.0,True
495,559313.350473112,4868347.079644086,junction,0.0,True
496,559713.350473112,4868047.079644086,junction,0.0,True
497,559613.350473112,4868347.079644086,junction,0.0,True
498,558288.350473112,4868572.079644086,junction,0.0,True
499,558588.350473112,4868372.079644086,junction,0.0,True
500,558488.350473112,4867722.079644086,junction,0.0,True
501,558588.350473112,4868572.079644086,junction,0.0,True
502,559763.350473112,4868347.079644086,junction,0.0,True
503,560163.350473112,4868047.079644086,junction,0.0,True
504,558121.6838064453,4869113.746310753,junction,0.0,True
505,558105.0171397786,4869130.412977419,junction,0.0,True
506,558513.350473112,4868197.079644086,junction,0.0,True
507,558513.350473112,4868847.079644086,junction,0.0,True
508,558021.6838064453,4869213.746310753,junction,0.0,True
509,558005.0171397786,4869230.412977419,junction,0.0,True
510,559863.350473112,4868047.079644086,junction,0.0,True
511,558221.6838064453,4868713.746310753,junction,0.0,True
512,558205.0171397786,4868730.412977419,junction,0.0,True
513,558488.350473112,4867672.079644086,junction,0.0,True
514,558763.350473112,4868497.079644086,junction,0.0,True
515,560013.350473112,4868047.079644086,junction,0.0,True
516,558521.6838064453,4867230.412977419,inlet,0.0,True
517,558871.6838064453,4868263.746310753,junction,0.0,True
518,558855.0171397786,4868280.412977419,junction,0.0,True
519,558188.350473112,4868672.079644086,junction,0.0,True
520,558813.350473112,4868747.079644086,junction,0.0,True
521,558655.0171397786,4868613.746310753,junction,0.0,True
522,558671.6838064453,4868630.412977419,junction,0.0,True
523,559513.350473112,4868497.079644086,junction,0.0,True
524,559263.350473112,4867897.079644086,junction,0.0,True
525,560288.350473112,4868072.079644086,junction,0.0,True
526,558713.350473112,4868447.079644086,junction,0.0,True
527,558913.350473112,4867847.079644086,junction,0.0,True
528,559821.6838064453,4868313.746310753,junction,0.0,True
