,date,S_m,R_o_m,R_h_m,R_o (m3/d),R_h (m3/d)
52,2017-02-22,0.01139721179251592,0.0012663568658351023,0.0,5862.325577300586,0.0
53,2017-02-23,0.01564769399938678,0.001738632666598531,0.0008382000000000001,8048.624385361914,3880.2658488000006
54,2017-02-24,0.02209470270557055,0.002454966967285617,0.0011938,11364.739302183829,5526.4392392
55,2017-02-25,0.018156998978686965,0.0020174443309652185,0.0,9339.32276222799,0.0
56,2017-02-26,0.01482308427592031,0.0016470093639911457,0.0,7624.474096574387,0.0
57,2017-02-27,0.012591131361797667,0.0013990145957552963,0.0,6476.435883896461,0.0
58,2017-02-28,0.010855958810107695,0.0012062176455675218,0.0,5583.9240471434,0.0
59,2017-03-01,0.01114940637726019,0.001238822930806688,0.00030480000000000004,5734.863172416507,1411.0057632000003
60,2017-03-02,0.008780511153411722,0.0009756123503790803,0.0,4516.38664381227,0.0
61,2017-03-03,0.0077705243286827945,0.0008633915920758661,7.620000000000001e-05,3996.884882931334,352.75144080000007
62,2017-03-04,0.006125816294181862,0.0006806462549090958,0.0,3150.9048175105986,0.0
63,2017-03-05,0.005231524149824901,0.0005812804610916556,0.0,2690.912338044224,0.0
64,2017-03-06,0.02360816470986282,0.00262312941220698,0.0023368,12143.211017859177,10817.7108512
65,2017-03-07,0.019020041580917354,0.0021133379534352616,0.0,9783.241574430602,0.0
66,2017-03-08,0.015466748279968474,0.0017185275866631639,0.0,7955.552260498398,0.0
67,2017-03-09,0.012880457164624687,0.001431161907180521,0.0,6625.254918320271,0.0
68,2017-03-10,0.010496557224488749,0.0011662841360543055,0.0,5399.060490490019,0.0
69,2017-03-11,0.00876256589387661,0.0009736184326529566,0.0,4507.15623238541,0.0
70,2017-03-12,0.014514134238366498,0.0016126815820407222,0.0008636,7465.561044835803,3997.8496624
71,2017-03-13,0.013311415544325767,0.001479046171591752,7.620000000000001e-05,6846.924777410952,352.75144080000007
72,2017-03-14,0.011744753549729925,0.0013049726166366583,0.0,6041.088854634217,0.0
73,2017-03-15,0.009921017107409995,0.0011023352341566661,0.0,5103.022862117708,0.0
74,2017-03-16,0.007646034090546545,0.0008495593433940607,0.0,3932.851475424631,0.0
75,2017-03-17,0.005763003840675564,0.0006403337600750627,0.0,2964.2868301753265,0.0
76,2017-03-18,0.003576890545587599,0.0003974322828430666,0.0,1839.8269080488826,0.0
77,2017-03-19,0.002057762261641084,0.00022864025129345383,0.0,1058.4406570687652,0.0
78,2017-03-20,0.00028443330404840414,3.160370044982268e-05,0.0,146.30250483315692,0.0
79,2017-03-21,0.0,0.0,0.0,0.0,0.0
80,2017-03-22,0.0,0.0,0.0,0.0,0.0
81,2017-03-23,0.0005350345567346941,5.9448284081632686e-05,0.0001778,275.2029903265569,823.0866952
82,2017-03-24,0.014858478581877553,0.0016509420646530614,0.0018796000000000002,7642.6796848253825,8701.202206400001
83,2017-03-25,0.014457424777567347,0.0016063805308408165,0.0002286,7436.391689332899,1058.2543224
84,2017-03-26,0.012456986894096326,0.001384109654899592,0.0,6407.436679672202,0.0
85,2017-03-27,0.00977878396305404,0.001086531551450449,0.0,5029.86312662474,0.0
86,2017-03-28,0.006941902007564962,0.0007713224452849959,0.0,3570.670654798707,0.0
87,2017-03-29,0.015078461671298261,0.0016753846301442513,0.0011684,7755.8312621727,5408.8554256
88,2017-03-30,0.014065189469882722,0.0015627988299869691,0.0001778,7234.639618877396,823.0866952
89,2017-03-31,0.010855777944935266,0.0012061975494372518,0.0,5583.831016449079,0.0
90,2017-04-01,0.007835461525135617,0.0008706068361261798,0.0,4030.286296769546,0.0
91,2017-04-02,0.00820084106078532,0.0009112045623094801,0.0002032,4218.224701026279,940.6705088
92,2017-04-03,0.013109540869808829,0.001456615652200981,0.000762,6743.087532883566,3527.514408
93,2017-04-04,0.014769211331399374,0.0016410234812665972,0.0007112,7596.763745451758,3292.3467808
94,2017-04-05,0.011888896761524744,0.001320988529058305,0.0,6115.231061753146,0.0
95,2017-04-06,0.008404823882106963,0.000933869320234107,0.0,4323.146302250628,0.0
96,2017-04-07,0.0058476387347125925,0.0006497376371902881,0.0,3007.820048042806,0.0
97,2017-04-08,0.00396078842205766,0.00044008760245085117,0.0,2037.290496624086,0.0
98,2017-04-09,0.013961428939851897,0.0015512698822057664,0.0014224,7181.268845377039,6584.6935616
99,2017-04-10,0.011717126780560586,0.001301902975617843,7.620000000000001e-05,6026.8786145800705,352.75144080000007
100,2017-04-11,0.008283302703320854,0.0009203669670356505,0.0,4260.6400746266645,0.0
101,2017-04-12,0.008884013974213258,0.0009871126638014733,0.00030480000000000004,4569.624860733539,1411.0057632000003
102,2017-04-13,0.008292409801281727,0.0009213788668090809,0.00015240000000000002,4265.32444605741,705.5028816000001
103,2017-04-14,0.014206952958296411,0.0015785503286996014,0.0010160000000000002,7307.557779843805,4703.352544000001
104,2017-04-15,0.012782652137568809,0.0014202946819520902,0.00030480000000000004,6574.9474464459,1411.0057632000003
105,2017-04-16,0.007802058760546623,0.0008668954178385137,0.0,4013.105087473146,0.0
106,2017-04-17,0.004583058069798083,0.0005092286744220093,0.0,2357.364154843017,0.0
107,2017-04-18,0.004046660063634602,0.0004496288959594002,0.0002032,2081.459854002516,940.6705088
108,2017-04-19,0.030976409841760935,0.003441823315751215,0.0035051999999999995,15933.177606434048,16226.566276799998
109,2017-04-20,0.02812961415391137,0.0031255126837679303,0.0002032,14468.885858763939,940.6705088
110,2017-04-21,0.02214848816709166,0.0024609431296768514,0.0,11392.404655122973,0.0
111,2017-04-22,0.017353511768341677,0.0019281679742601866,0.0,8926.037152555093,0.0
112,2017-04-23,0.013910639860078938,0.001545626651119882,0.0,7155.144726002852,0.0
113,2017-04-24,0.010647245203050635,0.0011830272447834042,0.0,5476.569095839896,0.0
114,2017-04-25,0.01359614593009251,0.0015106828811213902,0.0006096000000000001,6993.380090649154,2822.0115264000005
115,2017-04-26,0.011324038102797545,0.001258226455866394,2.54e-05,5824.687600519004,117.5838136
116,2017-04-27,0.009469859095783097,0.001052206566198122,5.08e-05,4870.963021595907,235.1676272
117,2017-04-28,0.006183004960898665,0.0006870005512109628,0.0,3180.3206597120907,0.0
118,2017-04-29,0.003527173467257778,0.000391908163028642,0.0,1814.254188577884,0.0
119,2017-04-30,0.017635103777674858,0.0019594559752972064,0.0020066000000000003,9070.878195147752,9289.121274400002
120,2017-05-01,0.01943080216725431,0.002158978018583812,0.0005842,9994.522397781744,2704.4277128
121,2017-05-02,0.013522374554610514,0.0015024860616233903,0.0,6955.434685296175,0.0
122,2017-05-03,0.010084540899965789,0.0011205045444406432,0.0,5187.133759506359,0.0
123,2017-05-04,0.007090204321805944,0.0007878004802006604,0.0,3646.952158185234,0.0
124,2017-05-05,0.00476545487084984,0.0005294949856499822,0.0,2451.182665149692,0.0
125,2017-05-06,0.0029806211878464885,0.00033118013198294317,0.0,1533.126886106527,0.0
126,2017-05-07,0.0014543414560006154,0.0001615934951111795,0.0,748.0621814222616,0.0
127,2017-05-08,0.0015029306769311663,0.00016699229743679625,0.0002032,773.0547706474019,940.6705088
128,2017-05-09,0.0,0.0,0.0,0.0,0.0
129,2017-05-10,0.0,0.0,2.54e-05,0.0,117.5838136
130,2017-05-11,0.0,0.0,0.0,0.0,0.0
131,2017-05-12,0.0,0.0,0.0,0.0,0.0
132,2017-05-13,0.0,0.0,0.0,0.0,0.0
133,2017-05-14,0.0,0.0,0.0,0.0,0.0
134,2017-05-15,0.0,0.0,7.620000000000001e-05,0.0,352.75144080000007
135,2017-05-16,0.0,0.0,0.0002286,0.0,1058.2543224
136,2017-05-17,0.01972540564897959,0.00219171173877551,0.0026416,10146.056084925647,12228.7166144
137,2017-05-18,0.015963406207346938,0.0017737118008163265,0.00012700000000000002,8211.015660130208,587.9190680000002
138,2017-05-19,0.011813077795591835,0.001312564199510204,2.54e-05,6076.232447765395,117.5838136
139,2017-05-20,0.026651561480522442,0.0029612846089469382,0.0021336,13708.627459644318,9877.0403424
140,2017-05-21,0.022429856434511015,0.002492206270501224,0.0,11537.130612730989,0.0
141,2017-05-22,0.019481193501263993,0.0021645770556959995,0.0003556,10020.4419307006,1646.1733904
142,2017-05-23,0.025819439480117185,0.0028688266089019095,0.00127,13280.613119363867,5879.190680000001
143,2017-05-24,0.020991650255370774,0.0023324055839300858,0.0,10797.367851198203,0.0
144,2017-05-25,0.01760554665024186,0.0019561718500268736,0.0001016,9055.675046579805,470.3352544
145,2017-05-26,0.014124337748482978,0.0015693708609425532,0.0,7265.063416627587,0.0
146,2017-05-27,0.011091134837308149,0.001232348315256461,0.0,5704.890338243691,0.0
147,2017-05-28,0.008239911704597742,0.0009155457449553047,0.0,4238.321268389673,0.0
148,2017-05-29,0.004954413187199193,0.0005504903541332437,2.54e-05,2548.376188543359,117.5838136
149,2017-05-30,0.003168546255418049,0.00035206069504644993,0.0,1629.78894260741,0.0
150,2017-05-31,0.0011336685376313463,0.00012596317084792737,0.0,583.1192913955766,0.0
151,2017-06-01,0.0,0.0,0.0,0.0,0.0
152,2017-06-02,0.0,0.0,0.0,0.0,0.0
153,2017-06-03,0.0,0.0,0.00015240000000000002,0.0,705.5028816000001
154,2017-06-04,0.0,0.0,0.0,0.0,0.0
155,2017-06-05,0.0,0.0,0.0,0.0,0.0
156,2017-06-06,0.0,0.0,0.0,0.0,0.0
157,2017-06-07,0.0,0.0,0.0,0.0,0.0
158,2017-06-08,0.0,0.0,0.0,0.0,0.0
159,2017-06-09,0.0,0.0,0.0,0.0,0.0
160,2017-06-10,0.0,0.0,0.0,0.0,0.0
161,2017-06-11,0.0,0.0,2.54e-05,0.0,117.5838136
162,2017-06-12,0.02745165168,0.0030501835200000002,0.0035814,14120.165766199681,16579.317717600003
163,2017-06-13,0.020200215165061226,0.0022444683516734698,0.0,10390.281428908367,0.0
164,2017-06-14,0.015719954530187756,0.0017466616144653062,0.00015240000000000002,8085.79266525841,705.5028816000001
165,2017-06-15,0.010230632448597551,0.0011367369387330613,0.0,5262.278122685941,0.0
166,2017-06-16,0.0073581692690439186,0.0008175743632271022,5.08e-05,3784.7839184974127,235.1676272
167,2017-06-17,0.011248286278466057,0.0012498095864962287,0.0008128,5785.7235218136075,3762.6820352
168,2017-06-18,0.007427462907762307,0.0008252736564180341,0.00015240000000000002,3820.4261332775027,705.5028816000001
169,2017-06-19,0.0039632943541289345,0.0004403660393476594,0.0,2038.57946009549,0.0
170,2017-06-20,0.000849574273818082,9.439714153534244e-05,0.0002286,436.9911769552962,1058.2543224
171,2017-06-21,0.0,0.0,0.0,0.0,0.0
172,2017-06-22,0.014267346612244897,0.0015852607346938776,0.0019303999999999999,7338.622154946613,8936.3698336
173,2017-06-23,0.009081027036734694,0.0010090030040816327,0.0,4670.961462747036,0.0
174,2017-06-24,0.006428417348571429,0.0007142685942857144,0.0001016,3306.552175229349,470.3352544
175,2017-06-25,0.004116071587591838,0.0004573412875102042,0.0,2117.1627048103883,0.0
176,2017-06-26,0.0016852974867918378,0.0001872552763102042,0.0,866.8578545384073,0.0
177,2017-06-27,0.0,0.0,0.0,0.0,0.0
178,2017-06-28,0.009153739248979591,0.0010170821387755103,0.0014986,4708.362071719249,6937.445002400001
179,2017-06-29,0.010065734845714285,0.0011184149828571428,0.0006096000000000001,5177.460585500845,2822.0115264000005
180,2017-06-30,0.006176279450938776,0.0006862532723265306,0.00012700000000000002,3176.861293528851,587.9190680000002
181,2017-07-01,0.0019162144119673477,0.0002129127124408164,0.0,985.6334130988723,0.0
182,2017-07-02,0.0,0.0,0.0,0.0,0.0
183,2017-07-03,0.0,0.0,0.0,0.0,0.0
184,2017-07-04,0.0,0.0,0.0,0.0,0.0
185,2017-07-05,0.0,0.0,0.0,0.0,0.0
186,2017-07-06,0.0,0.0,0.0,0.0,0.0
187,2017-07-07,0.0,0.0,0.0,0.0,0.0
188,2017-07-08,0.0,0.0,0.0,0.0,0.0
189,2017-07-09,0.0014594615706122447,0.00016216239673469388,0.0004572,750.6957886055707,2116.5086448
190,2017-07-10,0.0,0.0,0.0,0.0,0.0
191,2017-07-11,0.0,0.0,0.0,0.0,0.0
192,2017-07-12,0.0,0.0,0.0,0.0,0.0
193,2017-07-13,0.0,0.0,0.0,0.0,0.0
194,2017-07-14,0.0,0.0,0.0,0.0,0.0
195,2017-07-15,0.0,0.0,0.0,0.0,0.0
196,2017-07-16,0.0,0.0,0.0,0.0,0.0
197,2017-07-17,0.0,0.0,0.0,0.0,0.0
198,2017-07-18,0.002162095905306122,0.0002402328783673469,0.000635,1112.1062200999052,2939.5953400000003
199,2017-07-19,0.02438070877028571,0.002708967641142857,0.0031242,12540.58055766037,14462.8090728
200,2017-07-20,0.018262631346318364,0.002029181260702041,2.54e-05,9393.656343267787,117.5838136
201,2017-07-21,0.020607088231278364,0.0022896764701420404,0.0008636,10599.562648405024,3997.8496624
202,2017-07-22,0.012956609742844405,0.0014396233047604895,0.0,6664.425130754858,0.0
203,2017-07-23,0.007164992523662005,0.0007961102804068895,0.0,3685.420583323127,0.0
204,2017-07-24,0.002448963214152947,0.0002721070237947719,0.0,1259.6606915407567,0.0
205,2017-07-25,0.0035787552519213257,0.0003976394724357029,0.0006604,1840.7860475150405,3057.1791536
206,2017-07-26,0.0019095107536679693,0.00021216786151866327,0.0002032,982.1852866425636,940.6705088
207,2017-07-27,0.0,0.0,0.0,0.0,0.0
208,2017-07-28,0.0,0.0,0.0,0.0,0.0
209,2017-07-29,0.0,0.0,0.0,0.0,0.0
210,2017-07-30,0.0,0.0,0.0,0.0,0.0
211,2017-07-31,0.0,0.0,0.0,0.0,0.0
212,2017-08-01,0.0,0.0,0.0,0.0,0.0
213,2017-08-02,0.0,0.0,0.0,0.0,0.0
214,2017-08-03,0.03871925659102041,0.00430213962122449,0.0051053999999999995,19915.82611430059,23634.346533599997
215,2017-08-04,0.02945443689110204,0.003272715210122449,0.0,15150.328158776492,0.0
216,2017-08-05,0.022689104614236733,0.0025210116238040814,0.0,11670.478773890252,0.0
217,2017-08-06,0.019944170972404897,0.002216018996933877,0.0001778,10258.581286202047,823.0866952
218,2017-08-07,0.013293326381286854,0.0014770362645874285,0.0,6837.620347074349,0.0
219,2017-08-08,0.0064994652860153115,0.0007221628095572569,0.0,3343.0967396784563,0.0
220,2017-08-09,0.00933613777129133,0.0010373486412545924,0.0005842,4802.181467381624,2704.4277128
221,2017-08-10,0.005961753969672402,0.0006624171077413781,0.0001016,3066.516918193438,470.3352544
222,2017-08-11,0.0008751131359704672,9.723479288560747e-05,0.0,450.1274709486565,0.0
223,2017-08-12,0.0,0.0,0.0,0.0,0.0
224,2017-08-13,0.0,0.0,0.0,0.0,0.0
225,2017-08-14,0.0004558709093877556,5.065232326530618e-05,0.00025400000000000005,234.48398965490966,1175.8381360000003
226,2017-08-15,0.0,0.0,2.54e-05,0.0,117.5838136
227,2017-08-16,0.01875980471510204,0.002084422746122449,0.0025908000000000003,9649.384867860714,11993.548987200002
228,2017-08-17,0.015753864589714287,0.001750429398857143,0.0002032,8103.23480925899,940.6705088
229,2017-08-18,0.013176921925028574,0.001464102436114286,0.0001016,6777.745981864887,470.3352544
230,2017-08-19,0.007259836818240001,0.0008066485353600002,0.0,3734.2051583654834,0.0
231,2017-08-20,0.0021852282874364084,0.00024280314304848984,0.0,1124.0047052640853,0.0
232,2017-08-21,0.010942791937060114,0.001215865770784457,0.0013208,5628.587958840155,6114.3583072
233,2017-08-22,0.0034491821311092045,0.00038324245901213386,0.0,1774.138183625527,0.0
234,2017-08-23,0.0,0.0,0.0,0.0,0.0
235,2017-08-24,0.0,0.0,0.0,0.0,0.0
236,2017-08-25,0.0,0.0,7.620000000000001e-05,0.0,352.75144080000007
237,2017-08-26,0.0,0.0,2.54e-05,0.0,117.5838136
238,2017-08-27,0.0,0.0,2.54e-05,0.0,117.5838136
239,2017-08-28,0.0,0.0,0.0,0.0,0.0
240,2017-08-29,0.0,0.0,0.0,0.0,0.0
241,2017-08-30,0.0,0.0,0.0,0.0,0.0
242,2017-08-31,0.0,0.0,0.0,0.0,0.0
243,2017-09-01,0.0,0.0,0.0,0.0,0.0
244,2017-09-02,0.0,0.0,2.54e-05,0.0,117.5838136
245,2017-09-03,0.0,0.0,0.0,0.0,0.0
246,2017-09-04,0.0005251312653061223,5.834791836734693e-05,0.0005588,270.1090849312653,2586.8438992
247,2017-09-05,0.0,0.0,0.00012700000000000002,0.0,587.9190680000002
248,2017-09-06,0.0,0.0,0.0,0.0,0.0
249,2017-09-07,0.0,0.0,0.0,0.0,0.0
250,2017-09-08,0.0,0.0,0.0,0.0,0.0
251,2017-09-09,0.0,0.0,0.0,0.0,0.0
252,2017-09-10,0.0,0.0,0.0,0.0,0.0
253,2017-09-11,0.0,0.0,0.0,0.0,0.0
254,2017-09-12,0.0,0.0,0.0,0.0,0.0
255,2017-09-13,0.0,0.0,0.0,0.0,0.0
256,2017-09-14,0.0,0.0,0.0,0.0,0.0
257,2017-09-15,0.0,0.0,0.0,0.0,0.0
258,2017-09-16,0.005480959356734694,0.0006089954840816327,0.0009398000000000001,2819.213050531357,4350.601103200001
259,2017-09-17,0.011648850474122448,0.001294316719346939,0.0010414,5991.7596798052755,4820.9363576000005
260,2017-09-18,0.0183591160389551,0.0020399017821061227,0.0010414,9443.28468147536,4820.9363576000005
261,2017-09-19,0.015031180467712651,0.0016701311630791837,0.0,7731.5114711438555,0.0
262,2017-09-20,0.011906274469920979,0.0013229193855467756,0.0,6124.16954480152,0.0
263,2017-09-21,0.009620170490683982,0.0010689078322982204,0.0,4948.277925532835,0.0
264,2017-09-22,0.007245343110187012,0.0008050381233541125,0.0,3726.7501038332193,0.0
265,2017-09-23,0.0055527444073315765,0.0006169716008146196,0.0,2856.136760105506,0.0
266,2017-09-24,0.003670459067006582,0.0004078287852229536,0.0,1887.9552701720556,0.0
267,2017-09-25,0.013016220095816126,0.001446246677312903,0.0013208,6695.086603337785,6114.3583072
268,2017-09-26,0.01431005073603043,0.0015900056373367147,0.0004572,7360.587656832656,2116.5086448
269,2017-09-27,0.011905579330998816,0.0013228421478887575,0.0,6123.811989747059,0.0
270,2017-09-28,0.009693108999531588,0.0010770121110590654,0.0,4985.7949335319545,0.0
271,2017-09-29,0.00787437959835394,0.0008749310664837711,0.0,4050.304387176258,0.0
272,2017-09-30,0.006032274823824669,0.000670252758202741,0.0,3102.7903695038176,0.0
273,2017-10-01,0.008709977137360568,0.0009677752374845077,0.0005588,4480.106422483232,2586.8438992
274,2017-10-02,0.010068723090563286,0.0011187470100625875,0.0003556,5178.997633730575,1646.1733904
275,2017-10-03,0.014398457690894711,0.0015998286323216347,0.000762,7406.061090348427,3527.514408
276,2017-10-04,0.011979940431192996,0.0013311044923547772,0.0,6162.060728786092,0.0
277,2017-10-05,0.024011615158685943,0.0026679572398539938,0.0017018000000000003,12350.731763140255,7878.1155112000015
278,2017-10-06,0.05077576988771531,0.005641752209746146,0.0036576,26117.273236542474,16932.0691584
279,2017-10-07,0.06547719687608664,0.007275244097342959,0.00254,33679.171095924205,11758.381360000001
280,2017-10-08,0.05774711258439633,0.006416345842710704,0.0,29703.08714812718,0.0
281,2017-10-09,0.050979393430446496,0.005664377047827389,0.0,26222.010037474567,0.0
282,2017-10-10,0.052056725342912044,0.005784080593656895,0.0008636,26776.151746926364,3997.8496624
283,2017-10-11,0.046435389109029,0.005159487678781001,0.0,23884.733759578026,0.0
284,2017-10-12,0.04137433295404447,0.0045971481060049415,0.0,21281.504172758978,0.0
285,2017-10-13,0.038070691044762475,0.004230076782751386,0.0002032,19582.22676916247,940.6705088
286,2017-10-14,0.03765140429130663,0.004183489365700737,0.00048259999999999997,19366.560384808574,2234.0924584
287,2017-10-15,0.03343527702135964,0.0037150307801510716,0.0001016,17197.932550060872,470.3352544
288,2017-10-16,0.028919277691468577,0.003213253076829842,0.0,14875.061056519158,0.0
289,2017-10-17,0.025195035447219676,0.0027994483830244086,0.0,12959.441608360767,0.0
290,2017-10-18,0.021620414397191586,0.002402268266354621,0.0,11120.782049143185,0.0
291,2017-10-19,0.018326298443186714,0.0020362553825763016,0.0,9426.404462474353,0.0
292,2017-10-20,0.01545390948703131,0.00171710105411459,0.0,7948.948436195806,0.0
293,2017-10-21,0.02097093168118532,0.0023301035201317025,0.0009906000000000001,10786.71094408937,4585.7687304
294,2017-10-22,0.017578290261638218,0.0019531433624042464,0.0,9041.65531728418,0.0
295,2017-10-23,0.014522519880372354,0.0016136133200413728,0.0,7469.874324654406,0.0
296,2017-10-24,0.01160630417641675,0.0012895893529351948,0.0,5969.8753581132505,0.0
297,2017-10-25,0.009850346372652627,0.0010944829302947363,0.0,5066.672317486538,0.0
298,2017-10-26,0.008085369413754711,0.000898374379306079,0.0,4158.830140131563,0.0
299,2017-10-27,0.010886665115644546,0.0012096294572938385,0.0005334,5599.718292579049,2469.2600856
300,2017-10-28,0.009229563482447438,0.001025507053605271,0.0,4747.363395142023,0.0
301,2017-10-29,0.009251484499100652,0.0010279427221222947,0.0001778,4758.638796437185,823.0866952
302,2017-10-30,0.007321956150415077,0.0008135506833794531,0.0,3766.1571617575682,0.0
303,2017-10-31,0.00607626523414908,0.0006751405815721201,0.0,3125.4174920225105,0.0
304,2017-11-01,0.007308516748285192,0.0008120574164761325,0.0002794,3759.2444051742964,1293.4219496
305,2017-11-02,0.006195618820395448,0.0006884020911550498,2.54e-05,3186.8087861506137,117.5838136
306,2017-11-03,0.005712025641049781,0.0006346695156721979,5.08e-05,2938.065434189055,235.1676272
307,2017-11-04,0.00764061352331215,0.0008489570581457945,0.0003302,3930.063325961396,1528.5895768
308,2017-11-05,0.006609996445266649,0.0007344440494740722,7.620000000000001e-05,3399.950087125531,352.75144080000007
309,2017-11-06,0.005668325730699167,0.0006298139700776853,0.0,2915.5877346571074,0.0
310,2017-11-07,0.004536444563343536,0.0005040493959270596,0.0,2333.3878037748023,0.0
311,2017-11-08,0.003570069710274488,0.00039667441225272096,0.0,1836.318509850925,0.0
312,2017-11-09,0.0023818559474103043,0.00026465066082336717,0.0,1225.1430697390406,0.0
313,2017-11-10,0.00166095531593458,0.0001845505906593978,0.0,854.3370965300996,0.0
314,2017-11-11,0.0010760634676064281,0.00011956260751182534,0.0,553.4892659527728,0.0
315,2017-11-12,0.0007265467130090507,8.072741255656118e-05,0.0,373.71011930948777,0.0
316,2017-11-13,0.00037049238913671703,4.1165821015190786e-05,0.0,190.56827657248647,0.0
317,2017-11-14,0.0005924614986312086,6.582905540346762e-05,5.08e-05,304.7413929143862,235.1676272
318,2017-11-15,0.0002695351561150265,2.9948350679447393e-05,7.620000000000001e-05,138.63942062675494,352.75144080000007
319,2017-11-16,0.0,0.0,0.0,0.0,0.0
320,2017-11-17,0.0009936829792653063,0.00011040921991836736,0.00015240000000000002,511.11563522057935,705.5028816000001
321,2017-11-18,0.0,0.0,0.0,0.0,0.0
322,2017-11-19,0.0,0.0,0.0,0.0,0.0
323,2017-11-20,0.0,0.0,0.0,0.0,0.0
324,2017-11-21,0.0,0.0,0.0,0.0,0.0
325,2017-11-22,0.0,0.0,0.0,0.0,0.0
326,2017-11-23,0.0,0.0,0.0,0.0,0.0
327,2017-11-24,0.0,0.0,2.54e-05,0.0,117.5838136
328,2017-11-25,0.0,0.0,0.0,0.0,0.0
329,2017-11-26,0.0,0.0,0.0,0.0,0.0
330,2017-11-27,0.0,0.0,0.0,0.0,0.0
331,2017-11-28,0.0,0.0,0.0,0.0,0.0
332,2017-11-29,0.0,0.0,0.0,0.0,0.0
333,2017-11-30,0.0,0.0,0.0,0.0,0.0
334,2017-12-01,0.0,0.0,0.0,0.0,0.0
335,2017-12-02,0.0,0.0,0.0,0.0,0.0
336,2017-12-03,0.0,0.0,0.0,0.0,0.0
337,2017-12-04,0.0011147600600816326,0.00012386222889795918,0.00015240000000000002,573.39343444166,705.5028816000001
338,2017-12-05,0.0005552563250938774,6.169514723265306e-05,0.0,285.60435796176506,0.0
339,2017-12-06,0.0004170899565844897,4.6343328509387756e-05,2.54e-05,214.53642917525258,117.5838136
340,2017-12-07,0.00011578253349746928,1.2864725944163253e-05,0.0,59.55446997769984,0.0
341,2017-12-08,0.0,0.0,2.54e-05,0.0,117.5838136
342,2017-12-09,0.0,0.0,0.0,0.0,0.0
343,2017-12-10,0.0,0.0,0.0,0.0,0.0
344,2017-12-11,0.003107047062857143,0.0003452274514285714,0.0004318,1598.1559172590628,1998.9248312
345,2017-12-12,0.002680972542367347,0.00029788583804081633,0.0,1378.9981438689424,0.0
346,2017-12-13,0.0021354498252734696,0.0002372722028081633,0.0,1098.4004121045855,0.0
347,2017-12-14,0.0017354389018481636,0.00019282654464979597,0.0,892.648837922586,0.0
348,2017-12-15,0.002044215694112327,0.00022713507712359185,7.620000000000001e-05,1051.4727783670098,352.75144080000007
349,2017-12-16,0.0018043082693541556,0.0002004786965949062,0.0,928.0728224876538,0.0
350,2017-12-17,0.0015819594068269033,0.00017577326742521148,0.0,813.7043745192527,0.0
351,2017-12-18,0.0012926385237768659,0.000143626502641874,0.0,664.887870655985,0.0
352,2017-12-19,0.0006520629979297916,7.245144421442128e-05,0.0,335.398311478713,0.0
353,2017-12-20,0.00014822999446334297,1.6469999384815888e-05,0.0,76.24430463213803,0.0
354,2017-12-21,0.0018818900546088457,0.0002090988949565384,0.0002794,967.9781688399839,1293.4219496
355,2017-12-22,0.0015140275764948998,0.0001682252862772111,2.54e-05,778.7626261585128,117.5838136
356,2017-12-23,0.0011752098885596956,0.00013057887650663285,0.0,604.4867037501314,0.0
357,2017-12-24,0.0008548682851731138,9.498536501923488e-05,0.0,439.7142305177037,0.0
358,2017-12-25,0.0006388290817986596,7.098100908873996e-05,0.0,328.5912496783585,0.0
359,2017-12-26,0.0004976206774555282,5.529118638394759e-05,0.0,255.95860446822644,0.0
360,2017-12-27,0.0003504370730569142,3.893745256187936e-05,0.0,180.25252614546713,0.0
361,2017-12-28,0.0012859161902410187,0.00014287957669344652,0.00012700000000000002,661.4301383137449,587.9190680000002
362,2017-12-29,0.002360764166580182,0.0002623071296200202,0.00015240000000000002,1214.2941982358857,705.5028816000001
363,2017-12-30,0.0021040304726650206,0.00023378116362944676,0.0,1082.23940029118,0.0
364,2017-12-31,0.0018642392236026004,0.00020713769151140004,0.0,958.89920111066,0.0
365,2018-01-01,0.0016705987606382587,0.00018562208451536208,0.0,859.2973458936134,0.0
366,2018-01-02,0.0015568965799213714,0.0001729885088801524,2.54e-05,800.8129363427474,117.5838136
367,2018-01-03,0.0013407791498476016,0.00014897546109417798,0.0,689.6497184359006,0.0
368,2018-01-04,0.0011528878235975354,0.00012809864706639284,0.0,593.0050172860992,0.0
369,2018-01-05,0.001017126324960231,0.00011301403610669233,0.0,523.1740691241331,0.0
370,2018-01-06,0.0006710768552397181,7.456409502663535e-05,0.0,345.1783720812826,0.0
371,2018-01-07,0.00042827346489941975,4.7585940544379975e-05,0.0,220.2888331870495,0.0
372,2018-01-08,0.0002998599711441716,3.3317774571574625e-05,0.0,154.23744073979725,0.0
373,2018-01-09,0.0,0.0,0.0,0.0,0.0
374,2018-01-10,0.0,0.0,0.0,0.0,0.0
375,2018-01-11,0.006613997566040817,0.0007348886184489797,0.0008382000000000001,3402.0081231679665,3880.2658488000006
376,2018-01-12,0.005869326371069388,0.0006521473745632654,0.0,3018.9754067077315,0.0
377,2018-01-13,0.005258259124721633,0.0005842510138579592,0.0,2704.6638704364286,0.0
378,2018-01-14,0.0071046880014739595,0.000789409777941551,0.00030480000000000004,3654.4020544683754,1411.0057632000003
379,2018-01-15,0.0066412939311224824,0.000737921547902498,5.08e-05,3416.0484149602676,235.1676272
380,2018-01-16,0.006173878506336765,0.0006859865007040849,2.54e-05,3175.626331925409,117.5838136
