from_id,to_id,x_0,y_0,z_0,x_1,y_1,z_1
446,447,558921.6838064453,4868563.746310753,0.0,558905.0171397786,4868580.412977419,0.0
447,159,558905.0171397786,4868580.412977419,0.0,558888.350473112,4868597.079644086,0.0
50,448,559288.350473112,4868047.079644086,0.0,559313.350473112,4868047.079644086,0.0
448,51,559313.350473112,4868047.079644086,0.0,559338.350473112,4868047.079644086,0.0
165,449,558338.350473112,4868647.079644086,0.0,558321.6838064453,4868663.746310753,0.0
449,450,558321.6838064453,4868663.746310753,0.0,558305.0171397786,4868680.412977419,0.0
450,177,558305.0171397786,4868680.412977419,0.0,558288.350473112,4868697.079644086,0.0
33,451,559338.350473112,4867997.079644086,0.0,559355.0171397786,4868013.746310753,0.0
451,452,559355.0171397786,4868013.746310753,0.0,559371.6838064453,4868030.412977419,0.0
452,52,559371.6838064453,4868030.412977419,0.0,559388.350473112,4868047.079644086,0.0
243,453,557888.350473112,4869297.079644086,0.0,557871.6838064453,4869313.746310753,0.0
453,454,557871.6838064453,4869313.746310753,0.0,557855.0171397786,4869330.412977419,0.0
454,248,557855.0171397786,4869330.412977419,0.0,557838.350473112,4869347.079644086,0.0
38,455,558688.350473112,4868047.079644086,0.0,558713.350473112,4868047.079644086,0.0
455,39,558713.350473112,4868047.079644086,0.0,558738.350473112,4868047.079644086,0.0
31,456,558338.350473112,4867997.079644086,0.0,558338.350473112,4868022.079644086,0.0
456,34,558338.350473112,4868022.079644086,0.0,558338.350473112,4868047.079644086,0.0
204,457,559038.350473112,4868847.079644086,0.0,559021.6838064453,4868863.746310753,0.0
457,458,559021.6838064453,4868863.746310753,0.0,559005.0171397786,4868880.412977419,0.0
458,208,559005.0171397786,4868880.412977419,0.0,558988.350473112,4868897.079644086,0.0
4,459,558488.350473112,4867447.079644086,0.0,558488.350473112,4867472.079644086,0.0
459,5,558488.350473112,4867472.079644086,0.0,558488.350473112,4867497.079644086,0.0
44,460,558988.350473112,4868047.079644086,0.0,559013.350473112,4868047.079644086,0.0
460,45,559013.350473112,4868047.079644086,0.0,559038.350473112,4868047.079644086,0.0
170,461,558788.350473112,4868647.079644086,0.0,558771.6838064453,4868663.746310753,0.0
461,462,558771.6838064453,4868663.746310753,0.0,558755.0171397786,4868680.412977419,0.0
462,183,558755.0171397786,4868680.412977419,0.0,558738.350473112,4868697.079644086,0.0
47,463,559138.350473112,4868047.079644086,0.0,559163.350473112,4868047.079644086,0.0
463,48,559163.350473112,4868047.079644086,0.0,559188.350473112,4868047.079644086,0.0
237,464,558238.350473112,4869197.079644086,0.0,558263.350473112,4869197.079644086,0.0
464,238,558263.350473112,4869197.079644086,0.0,558288.350473112,4869197.079644086,0.0
82,465,560088.350473112,4868147.079644086,0.0,560088.350473112,4868172.079644086,0.0
465,89,560088.350473112,4868172.079644086,0.0,560088.350473112,4868197.079644086,0.0
216,466,558588.350473112,4868997.079644086,0.0,558571.6838064453,4869013.746310753,0.0
466,467,558571.6838064453,4869013.746310753,0.0,558555.0171397786,4869030.412977419,0.0
467,225,558555.0171397786,4869030.412977419,0.0,558538.350473112,4869047.079644086,0.0
234,468,557938.350473112,4869197.079644086,0.0,557963.350473112,4869197.079644086,0.0
468,235,557963.350473112,4869197.079644086,0.0,557988.350473112,4869197.079644086,0.0
196,469,558488.350473112,4868797.079644086,0.0,558513.350473112,4868797.079644086,0.0
469,197,558513.350473112,4868797.079644086,0.0,558538.350473112,4868797.079644086,0.0
107,470,558388.350473112,4868347.079644086,0.0,558388.350473112,4868372.079644086,0.0
470,114,558388.350473112,4868372.079644086,0.0,558388.350473112,4868397.079644086,0.0
235,471,557988.350473112,4869197.079644086,0.0,558013.350473112,4869197.079644086,0.0
471,236,558013.350473112,4869197.079644086,0.0,558038.350473112,4869197.079644086,0.0
45,472,559038.350473112,4868047.079644086,0.0,559063.350473112,4868047.079644086,0.0
472,46,559063.350473112,4868047.079644086,0.0,559088.350473112,4868047.079644086,0.0
10,473,558438.350473112,4867747.079644086,0.0,558438.350473112,4867772.079644086,0.0
473,15,558438.350473112,4867772.079644086,0.0,558438.350473112,4867797.079644086,0.0
110,474,559738.350473112,4868347.079644086,0.0,559721.6838064453,4868363.746310753,0.0
474,475,559721.6838064453,4868363.746310753,0.0,559705.0171397786,4868380.412977419,0.0
475,117,559705.0171397786,4868380.412977419,0.0,559688.350473112,4868397.079644086,0.0
51,476,559338.350473112,4868047.079644086,0.0,559363.350473112,4868047.079644086,0.0
476,52,559363.350473112,4868047.079644086,0.0,559388.350473112,4868047.079644086,0.0
54,477,559488.350473112,4868047.079644086,0.0,559513.350473112,4868047.079644086,0.0
477,55,559513.350473112,4868047.079644086,0.0,559538.350473112,4868047.079644086,0.0
478,250,557771.6838064453,4869430.412977419,0.0,557788.350473112,4869447.079644086,0.0
222,479,558088.350473112,4869047.079644086,0.0,558071.6838064453,4869063.746310753,0.0
479,480,558071.6838064453,4869063.746310753,0.0,558055.0171397786,4869080.412977419,0.0
480,226,558055.0171397786,4869080.412977419,0.0,558038.350473112,4869097.079644086,0.0
60,481,559788.350473112,4868047.079644086,0.0,559813.350473112,4868047.079644086,0.0
